"isocode","year","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Unit.Code","Unit","PowerCode.Code","PowerCode","Reference.Period.Code","Reference.Period","Value","Flag.Codes","Flags","WN","country","currency","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","LN","LW","y","KY","gy","gKY","gLN","gLW","gWN","gavh","ged","gA","gcap","ghc","gydiff","gcapdiff","gAdiff","gLWdiff","gWNdiff","gavhdiff","geddiff","gydiff_alt_bad","gydiff_alt_good"
"GBR",1950,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1950,"PC","Percentage",0,"Units",NA,NA,65.68431,"","",0.603557452120844,"United Kingdom","Pound Sterling",498949.625,522327.0625,50.0742453804344,23.2079029083252,2183.94362225405,2.43450427055359,468524,543966.625,489859.6875,503021.46875,1391227.25,NA,NA,NA,608932.5625,490174.125,574041.5625,2162772,NA,NA,NA,0.551431834697723,0.229749336838722,0.0269491001963615,0.357371402609925,0.079810805618763,0.0788374990224838,0.0767746791243553,"extrapolated","extrapolated","market","no","outlier",NA,NA,0.759771168231964,0.149978935718536,0.171648323535919,0.152398407459259,-0.147597581148148,-0.0861992761492729,0.0815039128065109,0.0727929472923279,0.0723165571689606,0.0740987807512283,0.0891253352165222,0.0457257069647312,NA,0.463469848262422,0.76789682015164,12160.5938916042,3.55174305529112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1951,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1951,"PC","Percentage",0,"Units",NA,NA,66.19951,"","",0.601686491133458,"United Kingdom","Pound Sterling",506218.125,539159.4375,50.2370758517064,23.5531730651855,2192.6638470979,2.44469380378723,471049.875,578318.875,499639.4375,518355.1875,1484036.75,NA,NA,NA,634921.8125,492499.9375,605066.1875,2307417.75,NA,NA,NA,0.551431834697723,0.191195428371429,0.0286887027323246,0.357271356210102,0.086880274116993,0.0864286348223686,0.083308033645153,"extrapolated","extrapolated","market","no","regular",NA,NA,0.725177645683289,0.2069411277771,0.183561965823174,0.159157663583755,-0.172976031899452,-0.101862363517284,0.0893468707799911,0.0844453573226929,0.077135756611824,0.0838947892189026,0.103975504636765,0.0549534521996975,NA,0.468840446341097,0.779210524500715,12638.5105370028,3.6341762159888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1952,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1952,"PC","Percentage",0,"Units",NA,NA,66.79562,"","",0.599536126907889,"United Kingdom","Pound Sterling",512510.6875,537405.5,50.3769279063678,23.5401992797852,2160.85856018359,2.45492601394653,475105.25,565830.625,508206.75,521136.34375,1543488.125,NA,NA,NA,639894.3125,494612.5,589057.5,2397405.5,NA,NA,NA,0.551431834697723,0.187004551291466,0.0300238821655512,0.357271356210102,0.0926066786050797,0.0917740017175674,0.0894970595836639,"extrapolated","extrapolated","market","no","regular",NA,NA,0.709698975086212,0.174091413617134,0.201972663402557,0.148066490888596,-0.148883253335953,-0.0849463194608688,0.0953037738800049,0.0874134972691536,0.083129532635212,0.0924159362912178,0.109005078673363,0.0577460043132305,NA,0.467281357917214,0.779404838082437,12702.1305008779,3.74656478916587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1953,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1953,"PC","Percentage",0,"Units",NA,NA,67.20867,"","",0.598055112812033,"United Kingdom","Pound Sterling",543019.3125,564820,50.5397545669571,23.6529598236084,2164.7798893996,2.46520090103149,497891.40625,600055.25,539410.6875,550821.0625,1614384.125,NA,NA,NA,669411.6875,516615.03125,623551.5625,2506864,NA,NA,NA,0.551431834697723,0.189750373363495,0.0307753216475248,0.357371402609925,0.093942254781723,0.0931607782840729,0.0912309214472771,"extrapolated","extrapolated","market","no","regular",NA,NA,0.704888105392456,0.185475572943687,0.199019610881805,0.139445871114731,-0.141572833061218,-0.0872563123703003,0.0967511013150215,0.0893522724509239,0.0839938819408417,0.0910776183009148,0.105929866433144,0.0584662817418575,NA,0.468007017965867,0.782548310247387,13245.2500657307,3.74487635458262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1954,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1954,"PC","Percentage",0,"Units",NA,NA,67.92696,"","",0.595496994645767,"United Kingdom","Pound Sterling",563383.9375,586448.8125,50.7115744386909,23.9872531890869,2168.93100290055,2.47551894187927,513394.875,620099,558232.375,570394,1687838.625,0.142155274748802,0.75413703918457,0.819469511508942,689308.4375,533500.25,646237.0625,2620023.5,0.141033381223679,0.717175424098969,0.642178177833557,0.551431834697723,0.191996067762375,0.031492818146944,0.357271356210102,0.0961133539676666,0.0950625017285347,0.0930356308817863,"extrapolated","extrapolated","market","no","regular",NA,NA,0.708542943000793,0.187070906162262,0.191527664661407,0.140420958399773,-0.140081003308296,-0.0874815210700035,0.0987347215414047,0.0900064185261726,0.0864157900214195,0.0909368395805359,0.106661856174469,0.0581840574741364,1.18251609802246,0.473013379185987,0.794316988060301,13592.7240502729,3.80094505951844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1955,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1955,"PC","Percentage",0,"Units",NA,NA,68.43654,"","",0.593695405996822,"United Kingdom","Pound Sterling",585470,610220.25,50.8923837108864,24.2467060089111,2167.36295204025,2.48588013648987,529694.8125,649559.8125,578385.9375,589333.4375,1777936.5,0.146325588226318,0.732365369796753,0.806750595569611,709357.625,551818.625,679217.25,2756356.75,0.149307772517204,0.713783979415894,0.652772963047028,0.551431834697723,0.183716490864754,0.032267976552248,0.357271356210102,0.0998138412833214,0.0991487130522728,0.0973069220781326,"extrapolated","extrapolated","market","no","regular",NA,NA,0.715578556060791,0.203390777111053,0.183224678039551,0.139551058411598,-0.148600831627846,-0.0931442230939865,0.102507293224335,0.0962094366550446,0.0892946571111679,0.096445620059967,0.110158927738667,0.0613995604217052,1.10804831981659,0.476430936044454,0.802483784162892,13938.3847498631,3.88570821382233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1956,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1956,"PC","Percentage",0,"Units",NA,NA,69.01664,"","",0.591657720801928,"United Kingdom","Pound Sterling",601617.875,623195.5,51.1301322038108,24.4622478485107,2153.77959805635,2.49860095977783,528802.1875,653610,592297.625,599402.25,1863947.5,0.148614510893822,0.723953485488892,0.792251467704773,716462.125,555400.1875,685650.875,2887763.75,0.157245546579361,0.701402962207794,0.64110517501831,0.551431834697723,0.17860235273838,0.0330716818571091,0.357371402609925,0.105824127793312,0.104535475373268,0.103296421468258,"extrapolated","extrapolated","market","no","regular",NA,NA,0.702802836894989,0.208220452070236,0.179413020610809,0.140769302845001,-0.144900232553482,-0.0863053947687149,0.108112744987011,0.0990755036473274,0.0968590825796127,0.103466786444187,0.112786278128624,0.0642913654446602,1.1575118303299,0.47843114801662,0.808628251091117,14012.5224426195,4.03058814867569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1957,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1957,"PC","Percentage",0,"Units",NA,NA,69.79631,"","",0.588940949305671,"United Kingdom","Pound Sterling",613387.5,635452.5625,51.3758755090153,24.4911880493164,2132.25231811121,2.51138687133789,534257.4375,666604.3125,604037.5,609637.75,1950897.125,0.152088597416878,0.714364945888519,0.786327600479126,725356.5,562243.125,699095.125,3022975.5,0.165521740913391,0.695398032665253,0.64013284444809,0.551431834697723,0.174138307571411,0.0338643379509449,0.357371402609925,0.110014833509922,0.108140952885151,0.107147544622421,"extrapolated","extrapolated","market","no","regular",NA,NA,0.701173841953278,0.217091053724289,0.175178468227386,0.139202430844307,-0.145949602127075,-0.0866961404681206,0.111988425254822,0.100576475262642,0.102115288376808,0.108040899038315,0.115442126989365,0.0656881555914879,1.12550389766693,0.476705998811033,0.809429195529777,14118.6207108571,4.16757208352031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1958,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1958,"PC","Percentage",0,"Units",NA,NA,70.39884,"","",0.586858455139718,"United Kingdom","Pound Sterling",620306.6875,638356.5,51.5976419987449,24.2267475128174,2102.45327441723,2.52423858642578,543836.5,673090.0625,611749.5625,615627.5,2023610.875,0.154233112931252,0.717660963535309,0.782684862613678,727693.875,572524.6875,705825.9375,3138801.5,0.172480821609497,0.692397713661194,0.641440510749817,0.551431834697723,0.168523490428925,0.0345720164477825,0.357171309810279,0.113454088568687,0.111400432884693,0.110698707401752,"extrapolated","extrapolated","market","no","regular",NA,NA,0.711920917034149,0.209954187273979,0.17146472632885,0.130054578185081,-0.136643171310425,-0.0867512747645378,0.115357346832752,0.102759659290314,0.105551764369011,0.111720845103264,0.117286384105682,0.0674554407596588,1.1319580078125,0.469532067248474,0.80007719601942,14103.2389623096,4.31335429338333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1959,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1959,"PC","Percentage",0,"Units",NA,NA,71.10914,"","",0.584422316657076,"United Kingdom","Pound Sterling",642258.1875,660400.3125,51.9013229235427,23.7098426818848,2112.23803084817,2.53715562820435,555860.8125,698516.1875,630564.5,635293.5625,2108866,0.156990468502045,0.715985536575317,0.78549736738205,750627,589259.25,734678.4375,3272733.5,0.180573150515556,0.704254508018494,0.658346712589264,0.551431834697723,0.172191753983498,0.0351898483932018,0.357271356210102,0.117100834846497,0.113809607923031,0.112962409853935,"extrapolated","extrapolated","market","no","regular",NA,NA,0.704896807670593,0.224550276994705,0.17007003724575,0.128488317131996,-0.138399571180344,-0.089605875313282,0.11880911141634,0.10098522901535,0.110020466148853,0.112821660935879,0.119562275707722,0.0667942985892296,1.0613728761673,0.45682540147989,0.781670015773786,14462.5793278096,4.35999970691169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1960,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1960,"PC","Percentage",0,"Units",NA,NA,72.041,"","",0.581256793438773,"United Kingdom","Pound Sterling",672502.3125,692876.25,52.3168854920695,24.1319484710693,2103.58365834968,2.5501389503479,579783.0625,744601.5625,663344.3125,658087.8125,2213328.75,0.158954352140427,0.712429940700531,0.806792497634888,781951.8125,609662.1875,778086.4375,3447929.5,0.191391512751579,0.707432806491852,0.672333776950836,0.551431834697723,0.164459884166718,0.0359433367848396,0.357171309810279,0.117833718657494,0.115208998322487,0.116129249334335,"extrapolated","extrapolated","market","no","regular",NA,NA,0.712547242641449,0.250450640916824,0.168464452028275,0.131540343165398,-0.168001145124435,-0.0950015410780907,0.119168967008591,0.105976015329361,0.112186074256897,0.119195401668549,0.11233226954937,0.0698099806904793,1.09540772438049,0.46126500543935,0.793564928007913,14946.4518987571,4.40938871792691,0.0208,0.0219,-5e-04,0.0033,-0.0038,-0.0037,0.0047,0.0109,0.0094,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1961,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1961,"PC","Percentage",0,"Units",NA,NA,73.19057,"","",0.57739864243186,"United Kingdom","Pound Sterling",690910.6875,710428.6875,52.7514252603843,24.4053688049316,2066.81110632194,2.57157015800476,593108.5,757332.4375,682121.9375,676382.3125,2321153.5,0.162168547511101,0.710646390914917,0.79706197977066,798796.875,615664.8125,790226.5625,3622415.25,0.202061906456947,0.704520404338837,0.665672659873962,0.551431834697723,0.162733256816864,0.0366178750991821,0.357171309810279,0.120780870318413,0.11878427863121,0.119792252779007,"extrapolated","extrapolated","market","no","regular",NA,NA,0.704115808010101,0.242797538638115,0.17276768386364,0.127691984176636,-0.156518846750259,-0.0908541530370712,0.122244670987129,0.111573405563831,0.114815138280392,0.124718338251114,0.116600342094898,0.0708983764052391,1.08882927894592,0.46264851962701,0.80126360823858,15142.6595785249,4.53483903526788,0.0182,0.0224,-0.0013,0.0028,-0.0041,-0.0059,0.0051,0.0107,0.0096,-0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1962,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1962,"PC","Percentage",0,"Units",NA,NA,74.03501,"","",0.574597030792827,"United Kingdom","Pound Sterling",701686.8125,719574.0625,53.2359154573776,24.5799999237061,2029.04475962191,2.58991956710815,610883.5,765793,691681.9375,689142.0625,2411723,0.16134113073349,0.702436625957489,0.781759321689606,812856.4375,631652.8125,800803.6875,3770085.25,0.210640490055084,0.705305576324463,0.663653552532196,0.551431834697723,0.16158427298069,0.0368433073163033,0.357171309810279,0.125034034252167,0.123035430908203,0.123488865792751,"extrapolated","extrapolated","market","no","regular",NA,NA,0.712128281593323,0.224786058068275,0.174312263727188,0.118867836892605,-0.140863224864006,-0.0892311930656433,0.126346066594124,0.115153945982456,0.119673885405064,0.134916201233864,0.129554748535156,0.0720845758914948,1.05680322647095,0.461718366492366,0.803551605296826,15268.948237601,4.63807023734126,0.0186,0.0216,-0.0012,0.0031,-0.0042,-0.0063,0.0054,0.0114,0.0093,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1963,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1963,"PC","Percentage",0,"Units",NA,NA,74.80279,"","",0.572073248945283,"United Kingdom","Pound Sterling",727722.5625,747444.75,53.5685651919719,24.6089382171631,2020.59668198494,2.60839986801147,632081.0625,794356.9375,715960,716644.625,2505909.25,0.160424381494522,0.708731234073639,0.788873076438904,844295.1875,656178.9375,832154.5625,3922392.75,0.219711363315582,0.717230677604675,0.675181269645691,0.551431834697723,0.155865520238876,0.0367902368307114,0.357171309810279,0.127816379070282,0.126037731766701,0.125917315483093,"extrapolated","extrapolated","market","no","regular",NA,NA,0.7073934674263,0.226438388228416,0.174607202410698,0.124348573386669,-0.141482189297676,-0.0913054645061493,0.129098787903786,0.1191096752882,0.122620902955532,0.133025258779526,0.13310781121254,0.0755633115768433,1.06009149551392,0.459391401075852,0.803028986100679,15761.0192558701,4.64575992860317,0.0175,0.0218,-0.0019,0.0026,-0.0044,-0.0069,0.0057,0.0113,0.0093,-0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1964,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1964,"PC","Percentage",0,"Units",NA,NA,75.56661,"","",0.569584387372975,"United Kingdom","Pound Sterling",771352,792579.3125,53.934181142503,24.8973274230957,2020.83364972105,2.62701201438904,646685.8125,852693.25,757314.75,758837.8125,2653347,0.160941138863564,0.713935494422913,0.808670878410339,891694.1875,674350.3125,892376.125,4161111.5,0.234260112047195,0.728397965431213,0.696229755878448,0.551431834697723,0.156909704208374,0.0369096584618092,0.357171309810279,0.133278861641884,0.130233198404312,0.12997180223465,"extrapolated","extrapolated","market","no","regular",NA,NA,0.683061420917511,0.271477580070496,0.169144108891487,0.118047505617142,-0.147184446454048,-0.0945461541414261,0.134750857949257,0.120672412216663,0.127334460616112,0.137768000364304,0.138220250606537,0.0773923248052597,1.06969881057739,0.461624277882571,0.810458095615409,16533.0068726546,4.66652307296777,0.0198,0.0207,-0.0024,0.002,-0.0044,-0.007,0.006,0.0143,0.0089,-0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1965,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1965,"PC","Percentage",0,"Units",NA,NA,76.5044,"","",0.566558114131999,"United Kingdom","Pound Sterling",793301.0625,813362.8125,54.2928006796183,25.1507911682129,1997.56795587884,2.64575695991516,660037.9375,866437.625,779369.5,779084.6875,2792216.75,0.16171433031559,0.705911934375763,0.787557244300842,912431.25,686036.8125,906276.6875,4386783.5,0.247798278927803,0.724523603916168,0.687329709529877,0.551431834697723,0.154391601681709,0.037107776850462,0.357171309810279,0.13979959487915,0.136315524578094,0.136365354061127,"extrapolated","extrapolated","market","no","regular",NA,NA,0.674105525016785,0.264925867319107,0.173091173171997,0.120621182024479,-0.143876940011978,-0.0888667404651642,0.141504943370819,0.125173971056938,0.133158057928085,0.145893856883049,0.143968567252159,0.0800525471568108,1.04353213310242,0.463243576558661,0.817645295343406,16805.7502758838,4.80779620382358,0.0189,0.0215,-0.0028,0.0019,-0.0047,-0.0081,0.0063,0.0143,0.0092,-0.0046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1966,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1966,"PC","Percentage",0,"Units",NA,NA,77.11082,"","",0.564618242973524,"United Kingdom","Pound Sterling",812205.625,830799.375,54.5854954062256,25.3014736175537,1941.60975131295,2.66463565826416,677395.9375,882847.1875,799333.75,799895.125,2915983.75,0.160381138324738,0.704325556755066,0.777307033538818,930205.9375,701812.4375,922354.5625,4596009.5,0.26036861538887,0.728555858135223,0.689975261688232,0.551431834697723,0.148932412266731,0.0371103659272194,0.357171309810279,0.144867762923241,0.14149221777916,0.141392916440964,"extrapolated","extrapolated","market","no","regular",NA,NA,0.669321358203888,0.256847709417343,0.177534565329552,0.12340297549963,-0.140401512384415,-0.0867051258683205,0.14674086868763,0.130362674593925,0.137805938720703,0.14852537214756,0.148442447185516,0.0837664008140564,1.03172862529755,0.463520087694725,0.820944228180847,17041.2658267073,4.94085160577681,0.0198,0.0206,-0.0032,0.0015,-0.0047,-0.0103,0.0065,0.018,0.0088,-0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1967,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1967,"PC","Percentage",0,"Units",NA,NA,77.02267,"","",0.564899399607971,"United Kingdom","Pound Sterling",832300.1875,850415.4375,54.9011609280782,24.9392395019531,1929.52747174704,2.68364930152893,701035.3125,919761.8125,821401,821703.125,3055114,0.15996316075325,0.715419411659241,0.799257516860962,950942.9375,721585.4375,957476.75,4825987,0.274041801691055,0.733352661132812,0.705242574214935,0.551431834697723,0.14632885158062,0.037033423781395,0.362131995955578,0.146580830216408,0.142955794930458,0.142903223633766,"extrapolated","extrapolated","market","no","regular",NA,NA,0.668536365032196,0.266186773777008,0.184612780809402,0.113032415509224,-0.141098126769066,-0.0912702456116676,0.14822593331337,0.131337255239487,0.140623465180397,0.154720678925514,0.152787074446678,0.0840522646903992,1.03550088405609,0.454257051770255,0.804137961706988,17320.9987079464,5.07494909493452,0.0207,0.0199,-0.0048,-7e-04,-0.0042,-0.0099,0.0067,0.0202,0.0085,-0.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1968,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1968,"PC","Percentage",0,"Units",NA,NA,77.42288,"","",0.563625164916723,"United Kingdom","Pound Sterling",862323.6875,885152.125,55.1558936337444,24.7885608673096,1922.20153353958,2.70279836654663,719723,954765.875,852811.8125,858758.3125,3209831.25,0.160231798887253,0.72261506319046,0.798446714878082,1019079.0625,738092.875,991162.4375,5080543.5,0.289130330085754,0.768395125865936,0.713794946670532,0.551431834697723,0.14395609498024,0.0370237976312637,0.41670002039105,0.13313664495945,0.129662275314331,0.128764435648918,"extrapolated","extrapolated","market","no","regular",NA,NA,0.657545566558838,0.27370086312294,0.18055172264576,0.122945368289948,-0.147860318422318,-0.0868832468986511,0.134775295853615,0.119023449718952,0.127168878912926,0.145351022481918,0.149307236075401,0.0761841461062431,0.900122404098511,0.449427236768473,0.797386746979044,18476.3403393854,4.98542624115585,0.0274,0.0146,-0.0044,-3e-04,-0.004,-0.0089,0.0069,0.0275,0.0063,-0.0063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1969,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1969,"PC","Percentage",0,"Units",NA,NA,78.09068,"","",0.561511697299376,"United Kingdom","Pound Sterling",880382.4375,902417.0625,55.4026315271306,24.8045234680176,1912.60478263436,2.72208428382874,718757,955487.1875,870461.125,875256.875,3353767,0.159999430179596,0.722856104373932,0.784209251403809,1010191.75,739380.8125,992376.8125,5317999.5,0.302966892719269,0.744758784770966,0.698779702186584,0.551431834697723,0.140034139156342,0.0370241701602936,0.41670002039105,0.141026452183723,0.136708170175552,0.13595911860466,"extrapolated","extrapolated","market","no","regular",NA,NA,0.644181489944458,0.270469397306442,0.177014037966728,0.131352663040161,-0.145852282643318,-0.0771653577685356,0.143242985010147,0.123597078025341,0.132960170507431,0.152349099516869,0.156326204538345,0.0800405964255333,0.920754373073578,0.447713814024715,0.797336575850551,18233.6420158185,5.26434659558445,0.0234,0.019,-0.002,0.002,-0.004,-0.0099,0.0071,0.0201,0.0081,-0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1970,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1970,"PC","Percentage",0,"Units",NA,NA,78.72334,"","",0.559524010686013,"United Kingdom","Pound Sterling",905553.75,925963.9375,55.573453,24.7007465362549,1870.89440712384,2.7415075302124,737361.875,979511.6875,896076.8125,900134.9375,3497136.5,0.160369381308556,0.743447303771973,0.806758999824524,1030928.8125,761631.75,1017243.1875,5543912.5,0.316452115774155,0.753248989582062,0.70988267660141,0.551431834697723,0.136080726981163,0.0370494574308395,0.416666999416667,0.150875061750412,0.145838260650635,0.14518079161644,"benchmark","extrapolated","market","no","regular",0.867218509117161,NA,0.642361223697662,0.2690150141716,0.176806926727295,0.13096584379673,-0.144197136163712,-0.0749518275260925,0.152190491557121,0.130500927567482,0.146095931529999,0.164145067334175,0.167366668581963,0.0859554335474968,0.970233798027039,0.444470249783739,0.794372075719841,18550.7424291235,5.37759002637246,0.0218,0.02,-0.0037,1e-04,-0.0038,-0.0117,0.0073,0.0213,0.0086,-0.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1971,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1971,"PC","Percentage",0,"Units",NA,NA,79.32793,"","",0.557637619527533,"United Kingdom","Pound Sterling",922421.625,940658,55.748531,24.4375343322754,1830.14240829151,2.76375412940979,764250.1875,997712.9375,912971.375,916622.75,3502979.75,0.156104996800423,0.759748458862305,0.821998000144958,1067060.75,785697.125,1040949.6875,5765316.5,0.329643428325653,0.775974273681641,0.723002433776855,0.551431834697723,0.130974233150482,0.0370919145643711,0.410920237429425,0.166039437055588,0.162224814295769,0.161578580737114,"interpolated","extrapolated","market","no","regular",NA,NA,0.650296807289124,0.254698872566223,0.183470606803894,0.139430224895477,-0.145814463496208,-0.082082100212574,0.167824745178223,0.149737447500229,0.159711569547653,0.174902498722076,0.179143011569977,0.0999342799186707,1.00829231739044,0.438352973503022,0.786089313476418,19140.6074897292,5.40298806792397,0.0237,0.0177,-0.0054,-0.0019,-0.0035,-0.0121,0.0072,0.0264,0.0076,-0.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1972,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1972,"PC","Percentage",0,"Units",NA,NA,79.97369,"","",0.555636771130269,"United Kingdom","Pound Sterling",954322.0625,971295.1875,55.892418,24.4974708557129,1851.3664981641,2.78618144989014,813665.625,1036291.3125,943146.375,946153.375,3341061,0.146297767758369,0.772989451885223,0.83940190076828,1113174.75,832566.5625,1086690.625,5971556.5,0.341884016990662,0.78674727678299,0.733549892902374,0.551431834697723,0.126339480280876,0.037128284573555,0.400390461530008,0.181506797671318,0.18021497130394,0.179642215371132,"interpolated","extrapolated","market","no","regular",NA,NA,0.669120192527771,0.235295578837395,0.190851986408234,0.135635197162628,-0.152824804186821,-0.0780781954526901,0.183625489473343,0.175493493676186,0.174078747630119,0.189698174595833,0.192671865224838,0.122795514762402,1.13000750541687,0.438296851922078,0.788819017558,19916.3820395103,5.36443761413022,0.0269,0.0147,-0.0052,-0.0018,-0.0033,-0.0091,0.0073,0.0276,0.0063,-0.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1973,"United Kingdom","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1973,"PC","Percentage",0,"Units",NA,NA,80.45062,"","",0.554168226188417,"United Kingdom","Pound Sterling",1001498.6875,1038298.25,56.006296,24.8745288848877,1860.25235329461,2.80879044532776,856066,1114380.375,985735.8125,1008312.3125,3167423.25,0.136611670255661,0.810806512832642,0.895603358745575,1185797.375,875377.125,1175794.125,6200223,0.355467140674591,0.810871660709381,0.767935633659363,0.551431834697723,0.117859378457069,0.0372034683823586,0.408170945299308,0.193645909428596,0.195338025689125,0.190964311361313,"interpolated","extrapolated","market","no","regular",NA,NA,0.660976588726044,0.256184875965118,0.188032194972038,0.153547883033752,-0.171386390924454,-0.0873551219701767,0.195835798978806,0.200945749878883,0.185947954654694,0.19722144305706,0.224774226546288,0.153039693832397,1.23441469669342,0.444138081991491,0.801449922609753,21172.5727228953,5.22873732959647,0.03,0.0119,-0.0034,-2e-04,-0.0032,-0.0082,0.0074,0.0291,0.0051,-0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA
